time,open,high,low,close,volume,value,foreign_buy_vol,foreign_sell_vol,foreign_buy_val,foreign_sell_val,foreign_room,foreign_ownership_pct,foreign_buy_value_bn,foreign_sell_value_bn
2023-03-13,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-03-14,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-03-15,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-03-16,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-03-17,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-03-20,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-03-21,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-03-22,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-03-23,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-03-24,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-03-27,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-03-28,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-03-29,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-03-30,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-03-31,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-04-03,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-04-04,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-04-05,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-04-06,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-04-07,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-04-10,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-04-11,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-04-12,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-04-13,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-04-14,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-04-17,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-04-18,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-04-19,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-04-20,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-04-21,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-04-24,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-04-25,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-04-26,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-04-27,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-04-28,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-05-04,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-05-05,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-05-08,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-05-09,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-05-10,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-05-11,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-05-12,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-05-15,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-05-16,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-05-17,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-05-18,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-05-19,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-05-22,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-05-23,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-05-24,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-05-25,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-05-26,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-05-29,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-05-30,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-05-31,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-06-01,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-06-02,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-06-05,11.428,11.428,11.428,11.428,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-06-06,9.216,9.216,9.216,9.216,2000,18432.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-06-07,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-06-08,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-06-09,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-06-12,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-06-13,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-06-14,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-06-15,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-06-16,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-06-19,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-06-20,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-06-21,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-06-22,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-06-23,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-06-26,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-06-27,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-06-28,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-06-29,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-06-30,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-07-03,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-07-04,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-07-05,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-07-06,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-07-07,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-07-10,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-07-11,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-07-12,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-07-13,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-07-14,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-07-17,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-07-18,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-07-19,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-07-20,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-07-21,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-07-24,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-07-25,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-07-26,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-07-27,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-07-28,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-07-31,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-08-01,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-08-02,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-08-03,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-08-04,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-08-07,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-08-08,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-08-09,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-08-10,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-08-11,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-08-14,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-08-15,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-08-16,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-08-17,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-08-18,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-08-21,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-08-22,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-08-23,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-08-24,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-08-25,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-08-28,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-08-29,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-08-30,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-08-31,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-09-05,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-09-06,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-09-07,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-09-08,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-09-11,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-09-12,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-09-13,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-09-14,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-09-15,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-09-18,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-09-19,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-09-20,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-09-21,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-09-22,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-09-25,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-09-26,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-09-27,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-09-28,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-09-29,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-10-02,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-10-03,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-10-04,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-10-05,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-10-06,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-10-09,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-10-10,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-10-11,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-10-12,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-10-13,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-10-16,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-10-17,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-10-18,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-10-19,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-10-20,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-10-23,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-10-24,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-10-25,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-10-26,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-10-27,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-10-30,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-10-31,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-11-01,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-11-02,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-11-03,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-11-06,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-11-07,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-11-08,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-11-09,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-11-10,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-11-13,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-11-14,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-11-15,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-11-16,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-11-17,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-11-20,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-11-21,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-11-22,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-11-23,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-11-24,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-11-27,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-11-28,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-11-29,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-11-30,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-12-01,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-12-04,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-12-05,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-12-06,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-12-07,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-12-08,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-12-11,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-12-12,9.216,9.216,9.216,9.216,1700,15667.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-12-13,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-12-14,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-12-15,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-12-18,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-12-19,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-12-20,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-12-21,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-12-22,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-12-25,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-12-26,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-12-27,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-12-28,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2023-12-29,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-01-02,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-01-03,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-01-04,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-01-05,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-01-08,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-01-09,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-01-10,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-01-11,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-01-12,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-01-15,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-01-16,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-01-17,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-01-18,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-01-19,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-01-22,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-01-23,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-01-24,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-01-25,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-01-26,9.216,9.216,9.216,9.216,1000,9216.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-01-29,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-01-30,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-01-31,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-02-01,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-02-02,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-02-05,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-02-06,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-02-07,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-02-15,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-02-16,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-02-19,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-02-20,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-02-21,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-02-22,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2024-02-23,9.216,9.216,9.216,9.216,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
